Unnamed: 0,home_team,away_team,date,league,season,home_score,away_score,home_xg,away_xg,datetime,home_standings,away_standings,home_points,away_points,home_points_last_4_matches,away_points_last_4_matches,home_points_last_2_home_matches,away_points_last_2_away_matches,home_goals_last_4_matches,away_goals_last_4_matches,home_goals_last_2_home_matches,away_goals_last_2_away_matches,home_goals_against_last_4_matches,away_goals_against_last_4_matches,home_goals_against_last_2_home_matches,away_goals_against_last_2_away_matches,home_mean_xg_last_4_matches,away_mean_xg_last_4_matches,home_mean_xg_last_2_home_matches,away_mean_xg_last_2_away_matches,home_mean_xg_against_last_4_matches,away_mean_xg_against_last_4_matches,home_mean_xg_against_last_2_home_matches,away_mean_xg_against_last_2_away_matches,home_formation,away_formation,home_defense_rating,away_defense_rating,home_midfield_rating,away_midfield_rating,home_attack_rating,away_attack_rating,home_defense_rating_last_4_matches,away_defense_rating_last_4_matches,home_defense_rating_last_2_home_matches,away_defense_rating_last_2_away_matches,home_midfield_rating_last_4_matches,away_midfield_rating_last_4_matches,home_midfield_rating_last_2_home_matches,away_midfield_rating_last_2_away_matches,home_attack_rating_last_4_matches,away_attack_rating_last_4_matches,home_attack_rating_last_2_home_matches,away_attack_rating_last_2_away_matches
11289,Verona,Sassuolo,November 22 2020,Serie A,2020/2021,0,2,1.39,0.51,2020-11-22,9,4,10,15,6.0,8.0,4.0,6.0,6.0,9.0,3.0,6.0,4.0,6.0,1.0,3.0,1.5525,1.6325,1.7,2.38,1.9525,1.4425,0.99,1.795,2,0,6.394,7.148000000000001,6.572500000000001,6.733333333333334,6.02,7.589999999999999,6.865833333333333,7.105416666666667,7.046666666666666,7.1695,7.099375,6.832916666666667,7.6525,7.065416666666667,6.658333333333333,7.151666666666666,6.715,7.425
11298,Atalanta,Verona,November 28 2020,Serie A,2020/2021,0,2,1.2,1.79,2020-11-28,6,9,14,10,5.0,5.0,1.0,2.0,4.0,6.0,2.0,3.0,5.0,6.0,4.0,3.0,2.19,1.6799999999999995,1.53,1.405,1.1075,1.985,1.66,2.915,1,1,6.425000000000001,7.158333333333334,6.5,7.36,6.6,6.21,6.743333333333334,6.696416666666666,6.538333333333333,6.685,6.766625,6.924375000000001,6.3695,6.54625,7.25375,6.5408333333333335,6.9725,6.601666666666667
11300,Benevento,Juventus,November 28 2020,Serie A,2020/2021,1,1,0.44,1.65,2020-11-28,14,8,9,13,3.0,8.0,0.0,4.0,3.0,8.0,1.0,5.0,8.0,3.0,5.0,2.0,0.7675,2.22,0.45,2.075,1.8625,0.5775,1.86,0.8150000000000001,0,2,7.045999999999999,6.828,6.537999999999999,6.875,6.33,6.625,6.36,6.99525,6.304,6.946999999999999,6.478666666666667,7.085833333333333,6.178333333333334,7.0175,6.83,7.577500000000001,6.655,7.555
11312,Sassuolo,Inter,November 28 2020,Serie A,2020/2021,0,3,0.75,1.5,2020-11-28,3,5,18,15,8.0,8.0,2.0,4.0,7.0,9.0,3.0,3.0,3.0,5.0,3.0,1.0,0.95,2.315,0.885,1.23,1.4275,0.9275,1.09,0.485,0,3,5.973999999999999,7.356666666666666,6.646666666666666,7.69,6.336666666666667,7.904999999999999,7.178916666666667,6.763541666666666,7.041333333333334,6.947916666666666,6.792916666666667,6.720000000000001,6.600416666666667,6.786,7.101666666666666,7.6325,6.878333333333333,6.8025
11317,AC Milan,Fiorentina,November 29 2020,Serie A,2020/2021,2,0,2.86,0.6,2020-11-29,1,15,20,8,8.0,4.0,2.0,1.0,10.0,3.0,5.0,0.0,7.0,5.0,5.0,2.0,2.3325,0.8975,3.235,0.5900000000000001,1.8525,1.755,2.285,1.88,0,0,7.586,6.168,7.116666666666667,6.293333333333333,7.539999999999999,6.146666666666667,6.656,6.5834166666666665,6.339,6.51,7.025,6.8575,7.025,6.776666666666666,7.244166666666667,6.244166666666667,7.173333333333334,6.13
11321,Bologna,Crotone,November 29 2020,Serie A,2020/2021,1,0,1.8,0.4,2020-11-29,13,20,9,2,6.0,1.0,3.0,1.0,6.0,3.0,3.0,2.0,6.0,8.0,3.0,4.0,1.4225,0.665,1.1,0.855,1.2325,1.9025,1.34,1.16,0,3,6.986,6.738333333333332,7.013333333333333,6.359999999999999,6.743333333333333,6.665,6.5015,6.341666666666667,6.546,6.356666666666667,6.811333333333334,6.364999999999999,6.778333333333334,6.401666666666666,6.94,7.01375,7.121666666666666,7.08
11322,Cagliari,Spezia,November 29 2020,Serie A,2020/2021,2,2,1.45,2.74,2020-11-29,12,14,10,9,6.0,5.0,6.0,4.0,8.0,6.0,6.0,5.0,7.0,6.0,2.0,2.0,1.3325,0.8899999999999999,1.99,1.21,1.39,2.25,0.77,1.96,0,0,6.481999999999999,6.92,6.956666666666666,6.48,7.273333333333333,6.946666666666666,6.701166666666666,6.8715,6.930999999999999,7.034000000000001,6.976583333333332,6.768333333333333,7.308999999999999,7.125,7.035833333333334,7.203333333333333,7.515000000000001,7.88
11326,Lazio,Udinese,November 29 2020,Serie A,2020/2021,1,3,1.23,1.43,2020-11-29,8,16,14,7,10.0,4.0,4.0,1.0,9.0,4.0,3.0,2.0,5.0,5.0,2.0,3.0,1.515,1.0375,1.255,1.39,1.4825,0.7575000000000001,1.515,0.64,3,3,6.026666666666667,6.84,6.21,7.489999999999999,6.79,8.030000000000001,6.721666666666667,6.615333333333334,6.740833333333333,6.460833333333333,6.981666666666667,6.854166666666667,6.943333333333333,6.53,7.07625,6.647083333333333,7.047499999999999,6.734999999999999
11333,Napoli,Roma,November 29 2020,Serie A,2020/2021,4,0,2.06,0.31,2020-11-29,5,2,15,18,6.0,10.0,0.0,4.0,4.0,11.0,1.0,6.0,6.0,4.0,5.0,4.0,1.925,3.1725,2.01,2.925,1.185,0.9675,1.6800000000000002,1.735,0,1,7.1,5.881666666666668,7.573333333333333,5.907500000000001,7.506666666666667,6.14,6.7105000000000015,7.022916666666666,6.325000000000001,6.67,6.7025,7.694375,6.441666666666666,7.58625,6.914166666666667,7.43,6.736666666666666,7.25
11338,Genoa,Parma Calcio 1913,November 30 2020,Serie A,2020/2021,1,2,1.58,1.4,2020-11-30,19,17,5,6,1.0,3.0,0.0,1.0,3.0,4.0,2.0,2.0,7.0,7.0,5.0,5.0,0.9375,1.1475,0.92,0.395,1.3000000000000005,2.01,1.965,3.13,3,0,6.501666666666666,6.636000000000001,5.956666666666666,7.359999999999999,6.99,7.72,6.238333333333334,6.725083333333332,6.059,6.5875,6.562333333333333,6.587083333333333,6.440999999999999,6.555,7.31,6.5725,7.635,6.58
11341,Torino,Sampdoria,November 30 2020,Serie A,2020/2021,2,2,1.64,1.38,2020-11-30,18,12,5,10,4.0,4.0,1.0,3.0,7.0,5.0,3.0,3.0,9.0,6.0,4.0,3.0,1.2825,1.0775,1.355,1.315,1.75,1.7275,1.03,2.0,3,0,6.626666666666668,6.746,7.246666666666667,6.616000000000001,7.07,6.98,6.671250000000001,6.519,6.6770000000000005,6.566000000000001,6.747708333333334,6.859999999999999,6.65625,6.9975000000000005,6.7225,6.604583333333334,6.762499999999999,6.5975
11355,Inter,Bologna,December 05 2020,Serie A,2020/2021,3,1,1.98,1.12,2020-12-05,3,10,18,12,8.0,9.0,4.0,3.0,10.0,6.0,6.0,3.0,5.0,4.0,4.0,3.0,2.28,1.4325,3.4,1.745,1.1125,0.975,1.37,1.125,3,1,7.079999999999999,6.221666666666667,7.2,6.3825,7.564999999999999,6.35,6.734583333333333,6.681000000000001,6.579166666666667,6.457000000000001,6.8895,6.910500000000001,6.654000000000001,6.844333333333333,7.9275,6.979166666666666,8.4625,6.758333333333333
11356,Juventus,Torino,December 05 2020,Serie A,2020/2021,2,1,2.53,1.34,2020-12-05,6,18,14,6,8.0,5.0,4.0,3.0,8.0,6.0,3.0,4.0,3.0,7.0,1.0,5.0,2.0874999999999995,1.0750000000000002,2.365,1.21,0.5375000000000001,1.6549999999999998,0.3399999999999999,2.47,2,3,6.966000000000001,6.973333333333333,6.7475,6.449999999999999,7.005000000000001,6.835,6.996,6.747916666666667,7.043499999999999,6.6655,7.10125,6.8925,7.154166666666667,6.839166666666667,7.445,6.6725,7.6,6.6825
11362,Spezia,Lazio,December 05 2020,Serie A,2020/2021,1,2,1.73,0.44,2020-12-05,14,8,10,14,5.0,7.0,1.0,6.0,6.0,8.0,1.0,6.0,6.0,7.0,4.0,3.0,1.3325,1.465,0.5700000000000001,1.775,1.695,1.4,2.54,1.4500000000000002,0,1,6.45,6.489999999999999,6.2,7.1575,6.663333333333334,7.55,6.8695,6.443333333333333,6.709,6.702500000000001,6.737500000000001,6.725833333333333,6.411666666666667,7.02,7.104166666666667,6.95375,6.526666666666667,7.105
11367,Crotone,Napoli,December 06 2020,Serie A,2020/2021,0,4,0.51,1.94,2020-12-06,20,3,2,18,1.0,6.0,0.0,6.0,1.0,6.0,1.0,3.0,5.0,5.0,4.0,1.0,0.4125,1.8725,0.475,1.84,1.8325,1.1,2.645,0.69,3,0,5.71,7.225999999999999,5.846666666666667,7.66,6.18,8.2,6.50125,6.7890000000000015,6.326666666666666,7.096,6.4,6.89,6.328333333333333,6.963333333333333,6.817500000000001,7.1000000000000005,6.9475,7.091666666666667
11375,Parma Calcio 1913,Benevento,December 06 2020,Serie A,2020/2021,0,0,0.5,0.34,2020-12-06,16,15,9,10,5.0,4.0,2.0,3.0,4.0,3.0,2.0,2.0,6.0,7.0,2.0,3.0,0.5800000000000001,0.7150000000000001,1.9,1.085,2.1625,1.7075,0.89,1.865,0,0,7.011999999999999,6.718000000000001,7.0,6.883333333333333,6.6000000000000005,6.41,6.711083333333334,6.4825,6.862666666666666,6.416,6.793333333333333,6.485666666666667,6.619166666666667,6.779,6.71875,6.665,6.565,7.005
11377,Roma,Sassuolo,December 06 2020,Serie A,2020/2021,0,0,1.28,0.21,2020-12-06,5,4,18,18,9.0,7.0,6.0,6.0,8.0,4.0,5.0,4.0,5.0,3.0,0.0,0.0,2.66,0.7150000000000001,3.42,1.015,0.7775,1.2799999999999998,0.2,1.765,1,0,6.786666666666666,6.928,6.6850000000000005,6.496666666666667,6.9,6.566666666666666,6.912083333333333,6.918416666666666,7.375833333333333,7.3165,7.405625000000001,6.85875,7.8025,6.985416666666668,6.95,6.7491666666666665,7.61,7.324999999999999
11378,Sampdoria,AC Milan,December 06 2020,Serie A,2020/2021,1,2,0.99,2.67,2020-12-06,11,1,11,23,2.0,10.0,1.0,6.0,4.0,9.0,2.0,5.0,7.0,4.0,3.0,2.0,0.7974999999999999,2.3425,0.84,1.4300000000000002,1.6124999999999998,1.4125,1.455,1.42,2,0,6.483999999999999,6.94,6.325,6.676666666666667,6.38,7.023333333333333,6.484000000000001,6.9835,6.472,6.972999999999999,6.62775,7.070833333333334,6.7225,7.025,6.584583333333334,7.271666666666667,6.611666666666666,7.315
11382,Verona,Cagliari,December 06 2020,Serie A,2020/2021,1,1,3.03,1.68,2020-12-06,9,12,13,11,7.0,4.0,3.0,0.0,7.0,6.0,3.0,2.0,5.0,7.0,3.0,5.0,1.9775,1.1749999999999998,1.955,0.675,1.7399999999999998,1.7225,1.0550000000000002,2.01,1,0,6.984999999999999,6.7700000000000005,6.6575,7.03,7.24,6.903333333333333,6.816833333333332,6.613666666666667,6.707833333333333,6.471333333333334,7.190625000000001,6.849749999999999,7.3025,6.644166666666667,6.36,6.949166666666667,6.48,6.556666666666667
11388,Fiorentina,Genoa,December 07 2020,Serie A,2020/2021,1,1,2.79,1.38,2020-12-07,17,19,8,5,1.0,0.0,3.0,1.0,0.0,3.0,3.0,1.0,5.0,8.0,3.0,2.0,0.7475,1.0375,1.205,0.955,1.7975,1.435,1.63,0.635,0,2,6.934,6.756,6.773333333333333,6.875,6.363333333333333,6.335,6.3725,6.22325,6.656833333333333,6.417666666666667,6.527499999999999,6.330500000000001,6.938333333333333,6.683666666666667,6.175833333333333,7.105,6.358333333333333,6.984999999999999
11393,Sassuolo,Benevento,December 11 2020,Serie A,2020/2021,1,0,1.09,2.1,2020-12-11,4,13,19,11,5.0,5.0,1.0,4.0,2.0,2.0,0.0,1.0,3.0,4.0,3.0,0.0,0.3875,0.4,0.415,0.4549999999999999,1.065,1.2025,0.795,0.855,0,0,7.229999999999999,6.581999999999999,6.644,6.56,6.27,6.05,6.779166666666667,6.6205,6.520333333333333,6.692,6.673541666666667,6.612,6.732083333333334,7.031666666666666,6.625833333333333,6.36,6.173333333333334,6.395
11397,Crotone,Spezia,December 12 2020,Serie A,2020/2021,4,1,1.69,0.82,2020-12-12,20,15,2,10,1.0,5.0,0.0,4.0,0.0,6.0,0.0,5.0,7.0,4.0,6.0,2.0,0.41,1.6275000000000002,0.47,2.095,1.4425,1.085,1.865,0.85,3,0,6.881666666666667,6.242,6.566666666666666,6.006666666666667,8.34,6.6066666666666665,6.378333333333333,6.948500000000001,6.080833333333333,7.03,6.328333333333333,6.702500000000001,6.1850000000000005,7.063333333333334,6.62875,7.205,6.57,7.681666666666667
11401,Lazio,Verona,December 12 2020,Serie A,2020/2021,1,2,0.65,0.96,2020-12-12,7,9,17,14,7.0,5.0,1.0,4.0,6.0,5.0,2.0,4.0,5.0,5.0,4.0,2.0,1.135,2.105,1.155,2.0,1.215,1.7599999999999998,1.35,2.425,3,0,6.1066666666666665,6.996,6.603333333333333,6.596666666666667,6.83,7.710000000000001,6.4975,6.807666666666667,6.184166666666666,6.925833333333333,6.810208333333333,6.846875,6.431666666666667,7.078749999999999,7.2425,6.435,6.8025,6.24
11410,Torino,Udinese,December 12 2020,Serie A,2020/2021,2,3,1.08,1.47,2020-12-12,18,14,6,10,2.0,7.0,2.0,4.0,5.0,5.0,2.0,3.0,8.0,3.0,2.0,1.0,1.3,0.7224999999999999,0.94,0.76,1.99,0.765,0.84,0.655,3,3,6.300000000000001,6.37,6.523333333333333,7.38,7.404999999999999,7.65,6.774750000000001,6.786583333333334,6.830333333333334,6.803333333333333,6.726249999999999,7.134166666666667,6.945833333333334,7.09,6.74875,6.832083333333333,6.6625,7.105
11414,AC Milan,Parma Calcio 1913,December 13 2020,Serie A,2020/2021,2,2,1.85,0.6,2020-12-13,1,15,26,10,10.0,5.0,4.0,3.0,9.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,2.755,0.515,3.255,0.715,1.42,1.485,1.405,2.395,0,0,6.83,6.544,6.566666666666666,7.343333333333334,7.283333333333332,6.916666666666667,7.031499999999999,6.707833333333333,6.994,6.393000000000001,7.006666666666667,6.814166666666666,7.116666666666667,6.7766666666666655,7.251666666666667,6.54625,7.228333333333333,6.795
11416,Atalanta,Fiorentina,December 13 2020,Serie A,2020/2021,3,0,2.8,0.46,2020-12-13,9,17,14,9,5.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,4.0,4.0,3.0,2.0,1.965,1.3525,1.08,0.7050000000000001,0.93,1.235,1.305,1.495,1,0,7.828333333333333,6.176,7.512499999999999,6.463333333333334,7.66,6.036666666666666,6.744583333333334,6.531833333333333,6.5408333333333335,6.445666666666667,6.7856250000000005,6.609166666666666,6.407500000000001,6.699999999999999,7.0275,6.284166666666668,6.52,6.238333333333333
11420,Bologna,Roma,December 13 2020,Serie A,2020/2021,1,5,0.35,4.04,2020-12-13,11,5,12,19,6.0,7.0,3.0,3.0,4.0,6.0,1.0,3.0,5.0,5.0,1.0,5.0,1.3450000000000002,2.0725,1.265,1.9,1.1525,0.7374999999999999,0.905,1.355,0,1,5.758000000000001,6.976666666666667,5.3500000000000005,8.32,6.116666666666667,8.56,6.605416666666667,6.75625,6.776999999999999,6.448333333333334,6.691958333333333,7.126250000000001,6.656666666666666,7.00875,6.579166666666667,6.855,6.518333333333333,6.29
11422,Cagliari,Inter,December 13 2020,Serie A,2020/2021,1,3,1.61,2.75,2020-12-13,11,5,12,21,5.0,10.0,4.0,4.0,5.0,11.0,4.0,4.0,5.0,4.0,2.0,1.0,1.2775,2.0125,1.6749999999999998,1.16,2.1125000000000003,1.2025,1.435,0.855,0,3,6.773999999999999,6.485,6.636666666666667,7.176666666666667,6.816666666666666,8.115,6.634666666666666,6.842083333333333,6.755999999999999,6.89,6.941416666666666,7.0375,7.055333333333333,7.125,6.911666666666666,7.8725,7.341666666666667,7.3925
11426,Genoa,Juventus,December 13 2020,Serie A,2020/2021,1,3,0.48,3.6,2020-12-13,19,6,6,17,1.0,8.0,0.0,2.0,3.0,6.0,2.0,2.0,7.0,3.0,5.0,2.0,1.085,2.0,1.115,1.46,2.0225,0.7350000000000001,2.4450000000000003,0.76,2,3,6.21,7.009999999999999,6.460000000000001,7.1066666666666665,6.415,8.215,6.46575,7.0375,6.416833333333333,6.961,6.42825,7.009375,6.1773333333333325,6.897499999999999,6.703749999999999,7.28625,7.16,7.047499999999999
11431,Napoli,Sampdoria,December 13 2020,Serie A,2020/2021,2,1,1.52,0.71,2020-12-13,5,13,21,11,9.0,1.0,3.0,1.0,10.0,4.0,5.0,2.0,3.0,8.0,3.0,4.0,1.8225,0.83,1.97,0.7549999999999999,0.8475,1.985,1.075,1.77,0,0,6.786,6.692,6.573333333333334,6.719999999999999,6.746666666666667,6.69,7.021000000000001,6.472,6.726000000000001,6.496,7.15,6.565250000000001,6.918333333333333,6.533000000000001,7.478333333333333,6.622083333333332,7.1466666666666665,6.5575
11439,Benevento,Lazio,December 15 2020,Serie A,2020/2021,1,1,1.43,0.42,2020-12-15,15,9,11,17,5.0,6.0,1.0,6.0,2.0,6.0,1.0,4.0,2.0,6.0,4.0,1.0,0.8624999999999999,1.0275,0.345,1.115,1.1125,1.1375,1.5499999999999998,1.08,0,3,6.2780000000000005,6.661666666666666,6.578,7.323333333333333,6.16,7.17,6.753,6.438750000000001,6.549,6.810833333333333,6.790333333333333,6.797708333333333,6.192333333333333,7.18875,6.2925,7.24625,6.325,7.6825
11444,Udinese,Crotone,December 15 2020,Serie A,2020/2021,0,0,1.1,0.12,2020-12-15,10,20,13,5,10.0,3.0,3.0,1.0,7.0,4.0,2.0,0.0,3.0,8.0,2.0,1.0,0.85,0.7575000000000001,0.6849999999999999,0.35,0.78,1.5875,0.875,1.02,3,3,6.781666666666667,7.141666666666667,7.216666666666666,6.916666666666667,6.545,6.12,6.817083333333334,6.445416666666666,6.769833333333334,6.675833333333333,7.273333333333333,6.324166666666667,7.178333333333334,6.471666666666666,7.1137500000000005,7.03625,6.559166666666666,6.6875
11456,Fiorentina,Sassuolo,December 16 2020,Serie A,2020/2021,1,1,1.72,1.71,2020-12-16,17,5,9,22,1.0,7.0,1.0,4.0,1.0,3.0,1.0,2.0,7.0,3.0,2.0,0.0,1.265,0.6399999999999999,2.0,0.36,1.9025,1.5675,0.975,1.335,3,0,6.425,6.946000000000001,6.226666666666667,6.673333333333333,7.59,6.976666666666667,6.395,6.819999999999999,6.618,7.038,6.448333333333333,6.630166666666667,6.518333333333333,6.615,6.210833333333333,6.690833333333333,6.33,7.078333333333333
11458,Genoa,AC Milan,December 16 2020,Serie A,2020/2021,2,2,1.23,2.05,2020-12-16,19,1,6,27,1.0,10.0,0.0,6.0,3.0,9.0,2.0,5.0,7.0,4.0,5.0,2.0,1.0425,2.305,1.03,2.255,2.0500000000000003,1.0175,2.5,1.435,2,0,6.676,7.014,6.892500000000001,7.0,7.625,6.353333333333333,6.43525,7.1385000000000005,6.355833333333333,7.068999999999999,6.4437500000000005,6.869166666666667,6.208333333333334,6.8966666666666665,6.4750000000000005,7.343333333333333,6.702500000000001,7.275
11460,Inter,Napoli,December 16 2020,Serie A,2020/2021,1,0,1.32,3.26,2020-12-16,3,2,24,24,12.0,9.0,6.0,6.0,13.0,11.0,7.0,5.0,4.0,4.0,3.0,0.0,2.495,1.85,2.865,1.6749999999999998,1.3650000000000002,0.8425,1.55,0.62,3,0,7.0616666666666665,6.43,6.693333333333334,6.236666666666667,6.525,5.88,6.8575,6.866,6.794166666666666,7.316,7.191666666666666,7.0175,6.95,7.381666666666666,8.18125,7.31,8.3525,7.81
11461,Juventus,Atalanta,December 16 2020,Serie A,2020/2021,1,1,2.71,0.9,2020-12-16,6,8,20,17,10.0,5.0,6.0,4.0,8.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,2.5825,1.79,2.54,2.85,0.5850000000000001,0.915,0.7100000000000001,0.5549999999999999,2,3,7.156000000000001,7.01,7.1325,6.728,6.255000000000001,6.19,7.016499999999999,7.027083333333334,7.114,6.948333333333333,7.056041666666666,6.751875,7.12125,7.16375,7.4725,6.7225,7.525,7.535
11470,Parma Calcio 1913,Cagliari,December 16 2020,Serie A,2020/2021,0,0,0.87,0.27,2020-12-16,15,11,11,12,5.0,2.0,2.0,1.0,4.0,4.0,0.0,1.0,6.0,8.0,0.0,3.0,0.6325,1.205,0.315,0.88,1.745,2.7675,0.5750000000000001,2.79,0,0,7.103999999999999,6.998,6.783333333333332,6.8933333333333335,6.47,6.716666666666666,6.5855,6.570666666666667,7.022666666666666,6.513333333333334,6.974166666666666,6.812083333333334,6.851666666666667,6.8275,6.776666666666667,6.763333333333333,6.2975,6.4816666666666665
11474,Spezia,Bologna,December 16 2020,Serie A,2020/2021,2,2,2.67,1.61,2020-12-16,17,12,10,12,2.0,6.0,1.0,3.0,4.0,5.0,1.0,3.0,8.0,9.0,2.0,4.0,1.47,1.25,1.16,1.425,1.445,1.81,1.32,1.4,0,0,6.658,6.537999999999999,6.71,6.883333333333334,7.076666666666665,6.93,6.724,6.402916666666667,6.867000000000001,6.433833333333334,6.2925,6.454458333333333,6.341666666666667,6.72725,6.7525,6.535,6.7283333333333335,6.64
11475,Verona,Sampdoria,December 16 2020,Serie A,2020/2021,1,2,1.49,0.78,2020-12-16,9,15,17,11,7.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,4.0,8.0,3.0,4.0,1.7924999999999998,0.975,2.21,1.045,1.01,1.89,1.095,1.58,1,0,6.323333333333333,6.845999999999999,6.414999999999999,7.0280000000000005,6.22,7.54,6.883333333333333,6.583499999999999,6.6895,6.718999999999999,6.796666666666667,6.632750000000001,6.615,6.668,6.795,6.760833333333333,6.63,6.835000000000001
11478,Roma,Torino,December 17 2020,Serie A,2020/2021,3,1,3.05,0.98,2020-12-17,5,19,22,6,7.0,1.0,4.0,0.0,8.0,7.0,3.0,3.0,5.0,11.0,0.0,6.0,2.21,1.5099999999999998,2.245,1.66,0.6625,2.2825,0.12,3.14,1,1,6.803333333333332,5.945,7.645,6.2825,6.84,8.19,6.746666666666666,6.5912500000000005,7.064166666666666,6.719166666666666,7.178750000000001,6.695833333333333,7.24375,6.506666666666666,7.385000000000001,7.03625,7.42,6.835
11489,Fiorentina,Verona,December 19 2020,Serie A,2020/2021,1,1,1.68,1.25,2020-12-19,17,9,10,17,2.0,7.0,2.0,6.0,2.0,6.0,2.0,4.0,7.0,4.0,2.0,1.0,1.3925,1.8175,2.255,1.375,2.1875,1.0775,1.545,0.925,1,1,6.510000000000001,6.569999999999999,6.595,6.6575,7.34,6.27,6.42575,6.865666666666667,6.6795,7.077166666666667,6.439166666666667,6.757291666666666,6.5,6.9783333333333335,6.534166666666667,6.845000000000001,6.976666666666667,6.960000000000001
11497,Parma Calcio 1913,Juventus,December 19 2020,Serie A,2020/2021,0,4,0.93,2.8,2020-12-19,14,6,12,21,6.0,8.0,2.0,4.0,4.0,7.0,0.0,4.0,3.0,4.0,0.0,2.0,0.8425,2.6225,0.685,2.625,1.01,0.7899999999999999,0.305,0.4599999999999999,2,3,6.1160000000000005,7.406666666666666,6.3325000000000005,8.06,5.87,9.18,6.824,6.99,7.057999999999999,6.919,7.121666666666666,6.965416666666666,6.891666666666666,6.990833333333333,6.926666666666667,7.025,6.535,7.42
11499,Sampdoria,Crotone,December 19 2020,Serie A,2020/2021,3,1,2.48,1.04,2020-12-19,11,20,14,6,4.0,4.0,0.0,1.0,6.0,4.0,2.0,0.0,7.0,6.0,4.0,1.0,0.965,0.68,0.905,0.26,1.83,1.415,2.2,1.4500000000000002,0,3,6.895999999999999,6.163333333333333,7.546000000000001,6.363333333333333,6.45,6.6,6.691999999999999,6.617916666666667,6.448,6.94,6.67225,6.4225,6.5975,6.638333333333334,6.8975,6.82625,6.6866666666666665,6.3925
11503,Atalanta,Roma,December 20 2020,Serie A,2020/2021,4,1,1.91,0.71,2020-12-20,7,3,18,25,5.0,7.0,3.0,3.0,4.0,8.0,3.0,5.0,3.0,6.0,2.0,5.0,1.775,2.17,2.0,2.175,1.3875,0.9,1.125,1.205,1,1,6.751666666666666,6.185,6.58,6.1775,8.17,7.01,7.115416666666667,6.612083333333333,7.126666666666667,6.429166666666667,6.855124999999999,7.139374999999999,7.00625,7.1137500000000005,6.66,7.11,7.13,7.35
11504,Benevento,Genoa,December 20 2020,Serie A,2020/2021,2,0,1.55,0.25,2020-12-20,14,18,12,7,3.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,3.0,8.0,2.0,2.0,1.0775,1.1675,0.935,1.055,0.915,2.4600000000000004,1.035,1.6,0,2,7.116,6.004,7.532000000000001,6.2575,6.24,6.19,6.656,6.535916666666666,6.662,6.514666666666667,6.639833333333333,6.546041666666667,6.558,6.679166666666667,6.237500000000001,6.8412500000000005,6.245,6.2475000000000005
11508,Cagliari,Udinese,December 20 2020,Serie A,2020/2021,1,1,0.63,1.44,2020-12-20,13,12,13,14,3.0,10.0,1.0,6.0,4.0,7.0,3.0,6.0,6.0,3.0,5.0,3.0,1.2525,1.1025,1.53,1.45,2.3475,0.79,2.745,1.155,0,3,6.837999999999999,6.633333333333333,6.5,6.5,6.62,6.785,6.755999999999999,6.820833333333334,6.627999999999999,6.605,6.879166666666667,7.405,6.796666666666667,7.435,6.927499999999999,7.205,7.045,7.840000000000001
11514,Inter,Spezia,December 20 2020,Serie A,2020/2021,2,1,1.26,0.78,2020-12-20,2,17,27,11,12.0,2.0,6.0,1.0,10.0,6.0,4.0,3.0,2.0,10.0,1.0,6.0,1.8875,1.99,1.65,1.78,1.685,1.2975,2.19,1.5699999999999998,3,0,6.676666666666667,6.368,6.653333333333333,6.22,7.035,5.88,6.995833333333333,6.567499999999999,7.070833333333333,6.581,7.19,6.349166666666667,6.946666666666667,6.243333333333334,7.5275,6.823333333333332,7.045,6.776666666666666
11515,Lazio,Napoli,December 20 2020,Serie A,2020/2021,2,0,0.7,0.98,2020-12-20,9,4,18,24,4.0,9.0,0.0,3.0,5.0,10.0,2.0,4.0,7.0,2.0,5.0,1.0,0.685,2.195,0.94,2.6,1.3874999999999995,0.7125,1.1949999999999998,0.915,3,0,7.446666666666665,6.07,7.483333333333333,6.44,7.605,6.206666666666667,6.32125,6.8855,6.066666666666666,6.827999999999999,6.823541666666666,7.010833333333334,6.406666666666666,6.948333333333334,7.085,7.083333333333334,6.8100000000000005,7.039999999999999
11521,Sassuolo,AC Milan,December 20 2020,Serie A,2020/2021,1,2,1.05,1.41,2020-12-20,6,2,23,28,5.0,8.0,3.0,4.0,2.0,8.0,1.0,4.0,4.0,5.0,3.0,3.0,0.94,2.3575,0.92,2.36,1.65,0.8550000000000001,1.8,1.11,0,0,6.106,6.876,6.706666666666667,6.716666666666666,6.593333333333334,7.649999999999999,6.7695,7.092500000000001,6.601999999999999,6.977,6.615166666666666,6.84,6.645333333333333,6.838333333333333,6.5375,7.049999999999999,6.303333333333333,6.688333333333333
11523,Torino,Bologna,December 20 2020,Serie A,2020/2021,1,1,1.11,2.18,2020-12-20,19,14,6,13,1.0,4.0,1.0,1.0,6.0,5.0,4.0,3.0,10.0,10.0,5.0,5.0,1.26,1.22,1.36,1.3650000000000002,2.1075,2.2725,1.4249999999999998,2.325,2,0,6.872,6.414,6.794999999999999,6.920000000000001,6.835,7.1066666666666665,6.461250000000001,6.375916666666667,6.463333333333335,6.379833333333333,6.625624999999999,6.407291666666667,6.885,6.632916666666667,7.375,6.535,7.2375,6.64
